row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,vendor_code
38968,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.4862,24.58,High,VE_056
49917,BO-2011-9310,2011-08-27,2011-09-02,Standard Class,ES-4020,FUR-SAF-10002616,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",88.2,1,0,7.92,2.81,Medium,VE_053
35955,CA-2012-112130,2012-05-03,2012-05-07,Standard Class,SV-20785,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,1.3,High,VE_055
49147,KE-2014-500,2014-10-28,2014-11-01,Standard Class,RK-9300,OFF-BIN-10001257,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",93.18,2,0,13.92,10.45,High,VE_062
38524,CA-2014-127397,2014-02-25,2014-03-01,Standard Class,ES-14080,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675,87.36,Medium,VE_010
45310,RS-2013-8710,2013-11-27,2013-12-02,Standard Class,BF-1170,OFF-ELD-10002199,Office Supplies,Storage,"Eldon File Cart, Single Width",128.37,1,0,55.17,8.16,Medium,VE_047
26652,IN-2013-36837,2013-10-21,2013-10-26,Second Class,TS-21655,OFF-AR-10000120,Office Supplies,Art,"BIC Canvas, Fluorescent",164.88,3,0,54.36,16.01,Medium,VE_048
31082,ID-2014-83415,2014-11-04,2014-11-09,Second Class,DL-12925,OFF-PA-10004673,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",10.116,1,0.4,-1.374,1,Medium,VE_005
51249,MO-2013-5330,2013-06-22,2013-06-27,Second Class,PO-9195,OFF-WIL-10003299,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",98.64,2,0,10.8,10.84,Medium,VE_021
9659,MX-2011-160346,2011-11-28,2011-12-04,Standard Class,SC-20380,TEC-CO-10000296,Technology,Copiers,"Canon Fax and Copier, Digital",254.13072,2,0.002,96.25072,11.39,Medium,VE_008
16445,ES-2013-3946680,2013-02-27,2013-03-04,Standard Class,AC-10450,OFF-AP-10000825,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White",137.22,2,0,48,9.7,Medium,VE_027
12861,ES-2014-1577544,2014-08-22,2014-08-28,Standard Class,SC-20050,TEC-AC-10000494,Technology,Accessories,"Logitech Numeric Keypad, USB",46.53,1,0,19.98,3.28,Low,VE_020
13586,ES-2012-1361094,2012-08-03,2012-08-07,Standard Class,JP-16135,OFF-FA-10002066,Office Supplies,Fasteners,"OIC Clamps, Bulk Pack",39.54,2,0,19.74,2.54,Medium,VE_027
30222,ID-2014-29655,2014-06-26,2014-07-01,Standard Class,MM-17260,TEC-AC-10002884,Technology,Accessories,"Belkin Keyboard, USB",252.27,3,0,93.33,12.1,Medium,VE_006
39620,CA-2013-130778,2013-11-20,2013-11-26,Standard Class,ND-18370,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0,20.585,2.51,Medium,VE_039
7831,MX-2011-168893,2011-11-25,2011-11-26,First Class,RD-19930,OFF-AR-10000461,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",52.72,4,0,5.2,10.91,Medium,VE_001
24111,IN-2012-11014,2012-06-04,2012-06-09,Second Class,MD-17860,OFF-FA-10002241,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",226.08,12,0,76.68,23.85,Medium,VE_048
15503,ES-2011-1846006,2011-09-12,2011-09-15,First Class,DW-13480,OFF-FA-10000411,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",33.66,2,0,10.08,5.13,High,VE_018
25567,IN-2012-55751,2012-10-31,2012-11-04,Standard Class,BD-11725,OFF-SU-10004814,Office Supplies,Supplies,"Fiskars Shears, High Speed",85.752,2,0.1,21.912,8.3,Medium,VE_037
28056,IN-2014-66573,2014-10-09,2014-10-13,Standard Class,TS-21505,FUR-BO-10004665,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",2906.4,7,0,1220.52,216.07,High,VE_049
49148,CA-2011-3790,2011-06-24,2011-06-27,First Class,CC-2220,OFF-HON-10001132,Office Supplies,Labels,"Hon Round Labels, Adjustable",9.12,2,0,3.24,1.75,Medium,VE_055
23179,ID-2014-68099,2014-02-04,2014-02-07,First Class,MF-18250,TEC-PH-10003794,Technology,Phones,"Nokia Smart Phone, Full Size",956.025,2,0.25,-153.015,136.9,Medium,VE_038
32705,CA-2013-130407,2013-09-03,2013-09-07,Standard Class,KD-16270,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0,9.995,3.01,Medium,VE_056
40208,CA-2014-102610,2014-11-05,2014-11-09,Standard Class,CA-12265,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,9,0.2,-32.3838,5.34,Medium,VE_010
24226,ID-2013-18833,2013-02-10,2013-02-15,Second Class,TB-21280,OFF-EN-10000645,Office Supplies,Envelopes,"Ames Mailers, Recycled",55.0935,3,0.47,-21.8565,2.97,Medium,VE_037
6586,MX-2014-162201,2014-11-16,2014-11-21,Standard Class,LR-17035,TEC-PH-10003877,Technology,Phones,"Samsung Office Telephone, Cordless",408.42,9,0,32.58,40.3,High,VE_008
8389,MX-2011-100125,2011-11-30,2011-12-06,Standard Class,KM-16720,OFF-FA-10004516,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",19.16,2,0,0.16,1.09,Medium,VE_004
4644,MX-2014-157525,2014-09-25,2014-09-29,Standard Class,TA-21385,OFF-LA-10004182,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set",8.8,1,0,4.12,0.83,High,VE_005
39060,CA-2012-103093,2012-02-03,2012-02-07,Standard Class,FO-14305,OFF-EN-10003286,Office Supplies,Envelopes,Staples,74.52,9,0,35.0244,8.44,High,VE_001
5727,US-2014-103240,2014-11-29,2014-12-04,Standard Class,VM-21685,OFF-ST-10002522,Office Supplies,Storage,"Tenex Folders, Blue",9.288,1,0.4,-0.012,0.73,High,VE_001
51041,KG-2012-7180,2012-08-31,2012-09-05,Standard Class,TA-11385,OFF-CAM-10000497,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",27,1,0,2.43,2.25,Medium,VE_035
23321,IN-2014-54253,2014-05-05,2014-05-10,Standard Class,JF-15190,OFF-SU-10002362,Office Supplies,Supplies,"Acme Ruler, Serrated",13.41,1,0,3.6,1.05,Medium,VE_045
18986,ES-2014-5795334,2014-07-16,2014-07-20,Standard Class,SA-20830,TEC-AC-10002738,Technology,Accessories,"Belkin Memory Card, Programmable",465.24,4,0,139.56,33.78,Medium,VE_014
7737,MX-2014-143742,2014-03-12,2014-03-14,First Class,LE-16810,FUR-BO-10003291,Furniture,Bookcases,"Dania Corner Shelving, Metal",194.448,3,0.2,24.288,43.66,Critical,VE_012
10373,ES-2014-3249626,2014-07-10,2014-07-14,Standard Class,SV-20935,OFF-SU-10004299,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",85.5,2,0,18.78,6.78,Medium,VE_017
44782,TU-2013-3100,2013-02-19,2013-02-23,Standard Class,PK-9075,OFF-SAN-10002639,Office Supplies,Art,"Sanford Markers, Easy-Erase",9.408,1,0.6,-13.662,1.41,High,VE_035
32474,CA-2013-113621,2013-12-02,2013-12-06,Standard Class,JE-15745,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0,51.75,14.54,Medium,VE_056
695,US-2011-121860,2011-09-30,2011-10-06,Standard Class,RD-19720,FUR-FU-10000488,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",6.984,1,0.4,-0.936,0.33,Medium,VE_002
29224,IN-2014-68463,2014-05-22,2014-05-25,Second Class,DM-13345,FUR-BO-10004806,Furniture,Bookcases,"Safco Corner Shelving, Traditional",149.46,1,0,56.79,39.29,Critical,VE_054
6915,US-2014-159884,2014-11-28,2014-12-03,Standard Class,BT-11530,TEC-PH-10002774,Technology,Phones,"Nokia Smart Phone, with Caller ID",1277.82,5,0.4,-0.08,129.15,Medium,VE_010
2826,MX-2013-157448,2013-12-29,2014-01-03,Standard Class,CY-12745,OFF-ST-10003184,Office Supplies,Storage,"Eldon Trays, Wire Frame",62.72,2,0,12.52,1.63,Medium,VE_001
10204,US-2014-112249,2014-04-01,2014-04-01,Same Day,MW-18220,OFF-EN-10004956,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",16.016,2,0.6,-4.824,2.42,High,VE_004
39745,CA-2014-125451,2014-10-24,2014-10-25,First Class,AH-10075,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,188.95,Critical,VE_056
45480,AU-2014-1430,2014-06-26,2014-06-29,Second Class,PF-9120,OFF-SAN-10000844,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",132.96,8,0,21.12,5.84,Medium,VE_047
30269,ID-2013-71704,2013-05-16,2013-05-22,Standard Class,EH-13765,OFF-EN-10003455,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",48.6,3,0.4,-4.86,4.03,Medium,VE_043
14703,ES-2013-3947822,2013-09-30,2013-09-30,Same Day,HG-15025,OFF-ST-10003018,Office Supplies,Storage,"Smead File Cart, Industrial",346.68,3,0.1,69.3,56.92,Medium,VE_018
41400,CA-2013-9860,2013-06-28,2013-06-30,First Class,NF-8385,OFF-ENE-10002922,Office Supplies,Paper,"Enermax Note Cards, Premium",57,2,0,5.7,13.02,Critical,VE_055
37248,CA-2014-161046,2014-03-06,2014-03-06,Same Day,CB-12535,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,6,0,112.4928,28.93,Medium,VE_005
36300,CA-2013-155033,2013-10-08,2013-10-13,Standard Class,CC-12475,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.0688,1.61,High,VE_006
49953,CA-2012-9170,2012-04-16,2012-04-19,First Class,CA-2055,OFF-CUI-10000140,Office Supplies,Appliances,"Cuisinart Microwave, Silver",558.42,2,0,0,60.8,Medium,VE_006
3033,MX-2011-118633,2011-06-08,2011-06-12,Standard Class,TW-21025,OFF-BI-10002455,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",21.08,1,0,3.16,2.6,Medium,VE_016
18173,ES-2011-5375215,2011-12-06,2011-12-12,Standard Class,MC-17275,FUR-CH-10003440,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",180.252,2,0.1,50.052,8.37,Medium,VE_029
8924,MX-2012-106880,2012-06-22,2012-06-28,Standard Class,JL-15505,OFF-BI-10002715,Office Supplies,Binders,"Avery Index Tab, Clear",8.44,2,0,0.48,0.63,Medium,VE_005
17403,ES-2014-5861616,2014-12-29,2015-01-03,Standard Class,PG-18895,FUR-FU-10001692,Furniture,Furnishings,"Deflect-O Clock, Durable",189.36,4,0,60.48,21,Medium,VE_013
38564,CA-2014-122987,2014-08-17,2014-08-17,Same Day,SJ-20215,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,4,0.2,-0.8392,11.8,Medium,VE_001
14995,ES-2014-4383808,2014-08-29,2014-08-29,Same Day,MH-17620,OFF-BI-10000620,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",25.8,4,0,6.6,5.74,High,VE_017
37277,CA-2011-117765,2011-09-07,2011-09-13,Standard Class,RB-19465,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0,45.3488,15.81,Medium,VE_012
28029,IN-2013-45440,2013-11-02,2013-11-06,Standard Class,FW-14395,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",27.24,4,0,12.48,1.29,Medium,VE_047
34356,CA-2014-131492,2014-10-20,2014-10-25,Second Class,HH-15010,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2,0.2,-3.3506,0.79,Medium,VE_012
1525,MX-2014-169383,2014-04-08,2014-04-10,Second Class,TZ-21580,OFF-AP-10004453,Office Supplies,Appliances,"Hoover Toaster, White",109.04,2,0,14.16,8.19,Medium,VE_005
33632,CA-2014-152695,2014-12-11,2014-12-11,Same Day,CC-12220,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,1.67,High,VE_039
15229,ES-2013-3551039,2013-06-27,2013-07-01,Standard Class,TS-21160,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",98.46,2,0,39.36,11.11,Medium,VE_018
42542,BN-2014-4920,2014-09-19,2014-09-23,Standard Class,TP-11565,OFF-WIL-10002593,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",6.03,1,0,1.86,0.44,Medium,VE_026
42321,RO-2011-1590,2011-05-14,2011-05-14,Same Day,BS-1665,FUR-DAN-10003065,Furniture,Bookcases,"Dania Library with Doors, Traditional",724.8,2,0,79.68,96.56,High,VE_031
14761,ES-2012-4551093,2012-08-02,2012-08-06,Standard Class,KH-16690,OFF-SU-10004283,Office Supplies,Supplies,"Elite Shears, Steel",116.025,5,0.5,-6.975,9.31,High,VE_018
11778,ES-2013-1686888,2013-05-27,2013-05-31,Second Class,CA-12265,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",128.76,4,0,48.84,20.72,Medium,VE_018
24673,IN-2011-19729,2011-10-24,2011-10-30,Standard Class,PP-18955,TEC-CO-10002526,Technology,Copiers,"Sharp Wireless Fax, Digital",1422.24,4,0,526.2,78.75,Medium,VE_052
6327,MX-2012-158939,2012-09-15,2012-09-21,Standard Class,PB-18805,OFF-BI-10002126,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",35.46,9,0,7.02,1.91,Medium,VE_005
4907,MX-2014-169845,2014-11-10,2014-11-16,Standard Class,BB-10990,OFF-BI-10000963,Office Supplies,Binders,"Acco Index Tab, Clear",17.16,3,0,4.62,1.23,Medium,VE_005
48495,MO-2014-9770,2014-07-21,2014-07-25,Standard Class,LC-6930,TEC-KON-10002052,Technology,Machines,"Konica Inkjet, Wireless",313.44,1,0,50.13,20.14,Medium,VE_019
4383,MX-2014-103443,2014-02-14,2014-02-20,Standard Class,MM-18055,TEC-PH-10003361,Technology,Phones,"Samsung Signal Booster, with Caller ID",163.908,3,0.4,16.368,15.61,Medium,VE_008
35826,CA-2013-134691,2013-11-15,2013-11-19,Standard Class,KC-16540,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032,0.22,High,VE_055
19317,ES-2012-3412393,2012-03-15,2012-03-22,Standard Class,RD-19585,OFF-ST-10003335,Office Supplies,Storage,"Smead Box, Blue",21.54,2,0,0,2.35,Low,VE_027
49413,NI-2011-7810,2011-11-07,2011-11-13,Standard Class,CM-2715,TEC-NOK-10003341,Technology,Phones,"Nokia Headset, Cordless",22.788,1,0.7,-36.462,1.29,Medium,VE_064
27532,IN-2012-63934,2012-09-13,2012-09-18,Second Class,SW-20755,OFF-SU-10001770,Office Supplies,Supplies,"Acme Scissors, Easy Grip",108.24,4,0,46.44,16.66,High,VE_048
32501,CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,16.67,Medium,VE_006
10369,ES-2013-4456541,2013-08-07,2013-08-11,Standard Class,CM-12160,OFF-BI-10004722,Office Supplies,Binders,"Avery Index Tab, Clear",28.95,5,0,7.8,1.52,Medium,VE_018
46713,NI-2013-3810,2013-06-06,2013-06-10,Standard Class,CM-1830,OFF-WIL-10003774,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",1.935,1,0.7,-2.865,0.08,Medium,VE_021
29001,ID-2014-13604,2014-06-07,2014-06-12,Second Class,SC-20770,OFF-AR-10001529,Office Supplies,Art,"Sanford Pens, Fluorescent",18.0456,2,0.27,0.4656,2,Medium,VE_037
30783,IN-2011-82078,2011-05-10,2011-05-17,Standard Class,EM-14200,TEC-MA-10003536,Technology,Machines,"Konica Calculator, Red",195.12,4,0,23.4,24.8,Low,VE_038
50199,JO-2012-4590,2012-12-21,2012-12-25,Standard Class,AG-300,OFF-KRA-10000916,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",91.44,2,0,30.12,5.41,Medium,VE_035
31066,IN-2013-84584,2013-04-11,2013-04-15,Second Class,DR-12940,OFF-EN-10004469,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",99.24,4,0,0.96,12.34,High,VE_005
20136,ES-2012-5158081,2012-11-26,2012-11-30,Standard Class,MG-17650,OFF-ST-10003956,Office Supplies,Storage,"Rogers Trays, Single Width",246.84,5,0.2,-40.26,12.28,Medium,VE_021
46373,UP-2013-4830,2013-12-06,2013-12-12,Standard Class,EM-3810,OFF-HOO-10003338,Office Supplies,Appliances,"Hoover Blender, Silver",194.34,2,0,71.88,14.93,Medium,VE_035
26947,IN-2011-24517,2011-12-21,2011-12-25,Standard Class,LW-16825,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",198.66,7,0,11.76,7.58,Medium,VE_037
7075,MX-2014-110121,2014-05-02,2014-05-07,Second Class,JR-15670,OFF-ST-10004800,Office Supplies,Storage,"Eldon Folders, Industrial",81.48,7,0,17.92,7.91,Medium,VE_005
32504,CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.144,3,0.2,3.2004,0.77,Medium,VE_055
30951,IN-2012-80783,2012-06-30,2012-07-04,Second Class,NC-18625,OFF-PA-10004766,Office Supplies,Paper,"Enermax Message Books, Premium",45,2,0,13.02,4.22,Medium,VE_043
25170,IN-2014-33869,2014-09-04,2014-09-08,Standard Class,LS-17230,TEC-AC-10001639,Technology,Accessories,"Belkin Flash Drive, Erganomic",119.25,3,0,21.42,10.07,High,VE_041
30196,IN-2012-29137,2012-01-12,2012-01-17,Standard Class,BW-11110,OFF-SU-10003897,Office Supplies,Supplies,"Stiletto Ruler, High Speed",13.392,1,0.1,2.082,1,Medium,VE_005
547,US-2014-151526,2014-10-25,2014-11-01,Standard Class,DB-13360,OFF-SU-10003371,Office Supplies,Supplies,"Elite Shears, Serrated",17.484,1,0.4,-11.656,2.01,Low,VE_005
27848,IN-2014-67434,2014-08-08,2014-08-14,Standard Class,NL-18310,FUR-FU-10002210,Furniture,Furnishings,"Tenex Clock, Black",251.25,5,0,42.6,32.84,Low,VE_039
14759,IT-2014-5245370,2014-06-18,2014-06-18,Same Day,TS-21610,OFF-AP-10000584,Office Supplies,Appliances,"Breville Refrigerator, Silver",1560.24,3,0,421.2,247.99,High,VE_027
37554,CA-2014-141425,2014-11-03,2014-11-07,Second Class,AR-10825,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592,2,0.2,-81.7258,46.97,Medium,VE_056
5846,MX-2014-161753,2014-09-30,2014-10-04,Standard Class,RB-19435,FUR-BO-10001779,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",200.44,2,0,82.16,17.99,Medium,VE_003
42865,IR-2013-5220,2013-06-12,2013-06-12,Same Day,JS-5685,OFF-STO-10004910,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",74.64,4,0,35.76,12.13,High,VE_047
49565,SG-2011-1770,2011-08-15,2011-08-18,First Class,BM-1650,TEC-HP -10002095,Technology,Copiers,"HP Copy Machine, Color",245.13,1,0,83.34,16.51,Medium,VE_064
7797,MX-2014-132619,2014-11-12,2014-11-16,Standard Class,LD-17005,OFF-BI-10000806,Office Supplies,Binders,"Acco Index Tab, Economy",6.72,1,0,1.2,0.31,Medium,VE_006
29280,IN-2011-45489,2011-05-31,2011-06-06,Standard Class,GH-14425,OFF-FA-10004698,Office Supplies,Fasteners,"Stockwell Staples, Metal",31.59,3,0,0.9,2.46,Low,VE_030
45261,TU-2014-7130,2014-02-07,2014-02-12,Standard Class,VG-11790,OFF-ENE-10002093,Office Supplies,Paper,"Enermax Message Books, Multicolor",9.564,1,0.6,-13.176,0.9,Medium,VE_035
27453,IN-2012-75512,2012-03-22,2012-03-24,Second Class,GW-14605,OFF-AR-10001043,Office Supplies,Art,"BIC Pens, Blue",42.84,3,0,11.07,13.42,Critical,VE_030
28839,ID-2014-37516,2014-12-01,2014-12-05,Standard Class,KB-16405,TEC-CO-10002108,Technology,Copiers,"Brother Personal Copier, Color",562.887,6,0.35,129.807,35.51,Medium,VE_042
34049,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224,0.33,High,VE_055
1487,US-2013-159919,2013-09-17,2013-09-19,Second Class,JS-15595,OFF-LA-10002544,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",13.056,2,0.2,-0.984,2.03,High,VE_001
28416,ID-2012-54596,2012-10-22,2012-10-24,Second Class,VD-21670,OFF-AR-10001508,Office Supplies,Art,"BIC Canvas, Water Color",62.568,2,0.45,-36.432,8.98,High,VE_005
2177,MX-2012-153780,2012-05-26,2012-06-01,Standard Class,GW-14605,OFF-FA-10004258,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",46.9,5,0,20.1,2.67,Low,VE_005
25637,IN-2014-32266,2014-08-01,2014-08-05,Second Class,EB-13705,TEC-AC-10001735,Technology,Accessories,"Logitech Mouse, Bluetooth",87.84,3,0,12.24,9.78,Medium,VE_006
30554,ID-2014-82848,2014-10-11,2014-10-13,First Class,JW-15955,TEC-CO-10002062,Technology,Copiers,"Brother Personal Copier, Digital",171.036,2,0.4,-28.524,5.49,High,VE_006
25470,IN-2012-46903,2012-06-22,2012-06-27,Second Class,JG-15310,TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",565.32,4,0,163.92,62.11,Medium,VE_052
44398,IR-2014-8140,2014-01-30,2014-01-30,Same Day,SC-10725,OFF-ELD-10003181,Office Supplies,Storage,"Eldon Box, Industrial",21.48,2,0,7.92,1.52,Medium,VE_048
25068,IN-2011-67784,2011-12-09,2011-12-14,Standard Class,AO-10810,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",1725.057,3,0.1,306.657,115.38,Medium,VE_044
32338,CA-2013-102981,2013-09-07,2013-09-10,Second Class,MO-17500,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0,11.151,3.46,Medium,VE_013
26279,IN-2014-77941,2014-01-17,2014-01-23,Standard Class,EM-14140,FUR-CH-10004009,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",685.8,5,0,157.65,62.71,Medium,VE_046
35088,CA-2012-111325,2012-02-27,2012-02-28,First Class,BT-11395,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879,2.31,Critical,VE_006
9208,MX-2012-103947,2012-11-10,2012-11-16,Standard Class,SE-20110,FUR-FU-10001008,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",21.16,2,0,4.44,1.19,Medium,VE_003
24675,IN-2014-79488,2014-07-27,2014-08-02,Standard Class,HW-14935,OFF-ST-10000306,Office Supplies,Storage,"Rogers Trays, Single Width",102.4386,2,0.17,-2.5014,6,Medium,VE_037
21266,IN-2013-38034,2013-09-17,2013-09-19,First Class,DB-13210,OFF-BI-10003806,Office Supplies,Binders,"Avery Index Tab, Clear",18.99,3,0,9.09,5.43,High,VE_035
11850,ES-2012-4263971,2012-06-12,2012-06-16,Standard Class,AB-10105,TEC-CO-10002686,Technology,Copiers,"Hewlett Fax Machine, Laser",319.92,1,0,15.99,52.21,High,VE_019
5900,MX-2011-116393,2011-01-23,2011-01-23,Same Day,LT-16765,OFF-SU-10002670,Office Supplies,Supplies,"Stiletto Box Cutter, High Speed",47.96,2,0,15.8,5.55,Medium,VE_005
357,US-2013-151379,2013-06-28,2013-07-01,First Class,AA-10375,FUR-TA-10000310,Furniture,Tables,"Barricks Training Table, Rectangular",189.522,3,0.7,-435.918,59.97,Critical,VE_003
32484,CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.3466,18.44,Low,VE_005
6442,MX-2013-141159,2013-06-07,2013-06-14,Standard Class,RH-19510,OFF-SU-10003749,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",49.52,2,0,12.36,1.4,Medium,VE_006
14380,IT-2012-1519794,2012-01-11,2012-01-15,Standard Class,TS-21655,TEC-CO-10000270,Technology,Copiers,"Hewlett Fax Machine, High-Speed",2004.156,7,0.1,-0.084,98.86,Medium,VE_019
31997,CA-2012-119291,2012-05-14,2012-05-17,First Class,JO-15550,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,0.34,Medium,VE_055
35905,CA-2012-135020,2012-05-28,2012-06-02,Standard Class,MS-17770,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574,0.35,Medium,VE_056
47030,GB-2012-3910,2012-12-20,2012-12-22,Second Class,DD-3570,OFF-WIL-10003308,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",23.1,2,0,5.52,6.38,Critical,VE_062
17526,ES-2014-2057259,2014-08-02,2014-08-05,First Class,PB-19150,OFF-PA-10002616,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",108.54,6,0,34.56,11.76,Medium,VE_026
8651,US-2014-161424,2014-11-11,2014-11-15,Standard Class,PJ-18835,FUR-FU-10000743,Furniture,Furnishings,"Eldon Frame, Erganomic",268.03,7,0.5,-230.51,43.13,High,VE_009
29020,ID-2013-39182,2013-01-30,2013-02-04,Standard Class,CD-12280,OFF-AR-10003582,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",187.0239,7,0.17,-27.1761,8.4,Medium,VE_005
46088,IZ-2011-180,2011-08-24,2011-08-30,Standard Class,DW-3195,TEC-APP-10004657,Technology,Phones,"Apple Smart Phone, Cordless",636.3,1,0,139.98,55.43,Medium,VE_065
2577,MX-2013-128027,2013-10-04,2013-10-09,Standard Class,CM-11815,OFF-FA-10003885,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",26.016,4,0.4,-5.264,4.65,High,VE_005
46118,NI-2014-4200,2014-07-01,2014-07-06,Standard Class,JM-5865,OFF-BOS-10001386,Office Supplies,Art,"Boston Sketch Pad, Water Color",31.068,2,0.7,-69.432,4.26,High,VE_062
6875,MX-2012-161956,2012-11-09,2012-11-13,Standard Class,KB-16405,FUR-CH-10000852,Furniture,Chairs,"Novimex Chairmat, Set of Two",156.24,5,0.2,50.74,25.04,High,VE_003
28763,IN-2014-39826,2014-06-24,2014-06-30,Standard Class,RS-19870,OFF-LA-10002289,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",27.81,3,0,2.43,2.77,Medium,VE_030
14201,ES-2013-3404025,2013-11-28,2013-12-04,Standard Class,JC-15385,OFF-BI-10002225,Office Supplies,Binders,"Cardinal Binding Machine, Durable",256.35,5,0,89.7,17.87,Medium,VE_026
